ALED;424;500;3.358;WILLIAMS;34;25;7;0;1;0;FALL;2014
ALED;424;501;3.385;BOYD;34;27;1;1;2;0;FALL;2014
ALED;426;500;3.788;STRONG,-JR;29;2;1;1;0;3;FALL;2014
ALED;439;500;3.816;DROMGOOLE;35;1;1;0;1;1;FALL;2014
ALED;440;599;3.094;STRONG,-JR;18;25;7;3;0;0;FALL;2014
ALED;440;700;2.896;STRONG,-JR;9;29;8;0;2;2;FALL;2014
ALED;441;500;3.872;ANDREWS;34;5;0;0;0;0;FALL;2014
ALED;442;500;2.636;WINGENBACH;3;3;4;0;1;1;FALL;2014
ALED;442;501;3.0;WINGENBACH;6;7;3;0;1;0;FALL;2014
ALED;481;500;3.5;BOYD;12;9;1;0;0;0;FALL;2014
ALED;481;501;3.25;MOORE;6;8;2;0;0;0;FALL;2014
ALED;485;526;4.0;MOORE;6;0;0;0;0;0;FALL;2014
ALED;485;539;4.0;HO;5;0;0;0;0;0;FALL;2014
ALED;494;539;3.8;HO;4;1;0;0;0;0;FALL;2014
AGEC;105;200;3.824;ZHANG;14;3;0;0;0;0;FALL;2014
AGEC;105;501;2.642;ISHDORJ;16;24;18;5;4;0;FALL;2014
AGEC;105;504;3.212;CAPPS;23;17;12;0;0;4;FALL;2014
AGEC;105;505;2.855;CAPPS;23;19;11;6;3;5;FALL;2014
AGEC;105;506;2.4;CAPPS;9;24;26;8;3;2;FALL;2014
AGEC;105;507;3.0;PENSON;25;46;19;3;0;4;FALL;2014
AGEC;105;508;2.939;PENSON;15;22;8;2;2;3;FALL;2014
AGEC;105;509;2.45;PENSON;5;15;14;5;1;3;FALL;2014
AGEC;217;901;3.146;MENZIES-III;16;15;10;0;0;1;FALL;2014
AGEC;217;902;2.974;MENZIES-III;13;14;10;2;0;1;FALL;2014
AGEC;217;903;3.333;MENZIES-III;18;12;6;0;0;1;FALL;2014
AGEC;217;904;3.05;MENZIES-III;13;16;11;0;0;3;FALL;2014
AGEC;217;905;3.125;MENZIES-III;13;12;5;2;0;1;FALL;2014
AGEC;314;501;3.5;FANG;12;6;2;0;0;0;FALL;2014
AGEC;314;502;3.478;FANG;13;9;0;1;0;0;FALL;2014
AGEC;314;503;3.667;DHARMASENA;6;3;0;0;0;0;FALL;2014
AGEC;314;504;3.235;DHARMASENA;7;9;0;0;1;0;FALL;2014
AGEC;314;598;3.595;DHARMASENA;34;2;4;1;1;1;FALL;2014
AGEC;314;599;3.773;DHARMASENA;20;1;0;0;1;0;FALL;2014
AGEC;315;501;2.923;LITZENBERG;4;6;2;0;1;1;FALL;2014
AGEC;315;502;3.12;LITZENBERG;17;22;11;0;0;4;FALL;2014
AGEC;315;503;3.143;LITZENBERG;9;9;1;1;1;0;FALL;2014
AGEC;315;504;2.87;LITZENBERG;18;13;10;1;4;0;FALL;2014
AGEC;317;501;2.441;CAPPS;13;17;26;11;1;2;FALL;2014
AGEC;317;502;3.826;DHARMASENA;75;8;2;1;0;0;FALL;2014
AGEC;330;501;3.293;KLINEFELTER;42;26;12;0;2;2;FALL;2014
AGEC;330;502;3.092;KLINEFELTER;29;29;15;2;1;3;FALL;2014
AGEC;340;501;3.692;SIEBERT;42;7;1;1;1;0;FALL;2014
AGEC;340;502;3.447;SIEBERT;59;24;6;4;1;0;FALL;2014
AGEC;340;503;3.647;SIEBERT;23;10;1;0;0;0;FALL;2014
AGEC;340;504;3.518;SIEBERT;57;19;3;1;3;2;FALL;2014
AGEC;344;501;2.75;BOADU;5;3;7;1;0;1;FALL;2014
AGEC;344;502;2.8;BOADU;3;3;3;1;0;0;FALL;2014
AGEC;350;501;3.5;SHAW;5;2;1;0;0;1;FALL;2014
AGEC;350;502;3.52;SHAW;19;2;3;0;1;0;FALL;2014
AGEC;413;501;3.5;PARK;12;12;0;0;0;0;FALL;2014
AGEC;413;502;3.8;PARK;4;1;0;0;0;0;FALL;2014
AGEC;414;500;3.86;DHARMASENA;37;6;0;0;0;0;FALL;2014
AGEC;422;501;3.314;BINDER;22;23;6;0;0;0;FALL;2014
AGEC;422;502;3.0;BINDER;5;8;3;1;0;0;FALL;2014
AGEC;424;502;2.731;RISTER;8;8;5;5;0;2;FALL;2014
AGEC;424;503;2.941;RISTER;8;3;3;3;0;2;FALL;2014
AGEC;424;504;2.731;RISTER;10;5;6;4;1;1;FALL;2014
AGEC;429;901;3.122;OUTLAW;44;82;19;2;1;1;FALL;2014
AGEC;429;902;2.75;OUTLAW;2;9;4;1;0;1;FALL;2014
AGEC;429;970;4.0;OUTLAW;5;0;0;0;0;0;FALL;2014
AGEC;430;500;3.038;PENSON;13;30;9;1;0;0;FALL;2014
AGEC;431;500;3.021;LEATHAM;13;22;12;0;0;1;FALL;2014
AGEC;435;598;2.857;NELSON;4;5;4;1;0;1;FALL;2014
AGEC;440;500;3.472;NG;20;13;3;0;0;0;FALL;2014
AGEC;447;500;3.357;BESSLER;6;7;1;0;0;0;FALL;2014
AGEC;452;501;3.364;ROSSON;20;21;2;1;0;0;FALL;2014
AGEC;452;502;3.667;ROSSON;8;4;0;0;0;0;FALL;2014
AGEC;453;501;3.233;ADCOCK;17;20;5;1;0;0;FALL;2014
AGEC;453;502;3.0;ADCOCK;4;4;2;1;0;0;FALL;2014
AGEC;481;500;3.786;SIEBERT;84;10;1;3;0;0;FALL;2014
AGEC;489;501;4.0;BOADU;10;0;0;0;0;0;FALL;2014
AGEC;489;599;2.706;NELSON;3;8;5;0;1;1;FALL;2014
AGEC;606;600;3.429;GRIFFIN;8;4;2;0;0;0;FALL;2014
AGEC;614;600;3.733;ANDERSON;11;4;0;0;0;0;FALL;2014
AGEC;619;600;3.543;SALIN;21;12;2;0;0;0;FALL;2014
AGEC;621;600;3.613;ISHDORJ;41;18;3;0;0;0;FALL;2014
AGEC;629;600;3.75;PARK;9;3;0;0;0;0;FALL;2014
AGEC;630;600;3.583;SALIN;7;5;0;0;0;0;FALL;2014
AGEC;636;600;3.2;GRIFFIN;2;2;1;0;0;0;FALL;2014
AGEC;641;600;3.583;MCCARL;7;5;0;0;0;0;FALL;2014
AGEC;643;600;4.0;RICHARDSON;6;0;0;0;0;0;FALL;2014
AGEC;652;600;3.522;WILLIAMS;15;5;3;0;0;1;FALL;2014
AGEC;672;600;3.875;ZHANG;7;1;0;0;0;0;FALL;2014
AGEC;689;600;3.857;WOODWARD;6;1;0;0;0;0;FALL;2014
ANSC;107;501;3.45;FRENZEL;196;76;24;6;7;2;FALL;2014
ANSC;107;502;3.095;RAMSEY;145;99;58;19;6;5;FALL;2014
ANSC;107;503;2.96;RAMSEY;8;11;4;1;1;0;FALL;2014
ANSC;107;980;3.917;DUNLAP;22;2;0;0;0;0;FALL;2014
ANSC;108;501;3.947;SKAGGS;18;1;0;0;0;0;FALL;2014
ANSC;108;502;3.654;SKAGGS;20;4;1;1;0;0;FALL;2014
ANSC;108;503;3.96;SKAGGS;24;1;0;0;0;0;FALL;2014
ANSC;108;504;3.913;SKAGGS;21;2;0;0;0;0;FALL;2014
ANSC;108;505;3.6;SKAGGS;15;10;0;0;0;0;FALL;2014
ANSC;108;506;3.667;SKAGGS;19;3;1;1;0;0;FALL;2014
ANSC;108;507;3.886;SKAGGS;31;4;0;0;0;0;FALL;2014
ANSC;108;508;3.577;POE;20;3;2;0;1;0;FALL;2014
ANSC;108;509;3.708;POE;20;3;0;0;1;0;FALL;2014
ANSC;108;510;3.958;POE;23;1;0;0;0;0;FALL;2014
ANSC;108;511;3.778;POE;23;2;2;0;0;0;FALL;2014
ANSC;108;512;3.269;POE;14;7;3;2;0;0;FALL;2014
ANSC;108;513;3.68;POE;19;4;2;0;0;0;FALL;2014
ANSC;108;514;3.939;SKAGGS;31;2;0;0;0;0;FALL;2014
ANSC;108;515;3.87;SKAGGS;20;3;0;0;0;0;FALL;2014
ANSC;108;516;3.762;SKAGGS;17;3;1;0;0;0;FALL;2014
ANSC;108;517;3.727;SKAGGS;17;4;1;0;0;0;FALL;2014
ANSC;108;518;3.682;SKAGGS;18;3;0;0;1;0;FALL;2014
ANSC;108;520;3.762;SKAGGS;17;3;1;0;0;0;FALL;2014
ANSC;108;521;3.565;SKAGGS;16;4;3;0;0;0;FALL;2014
ANSC;108;523;3.727;SKAGGS;16;6;0;0;0;0;FALL;2014
ANSC;108;524;3.826;SKAGGS;20;2;1;0;0;0;FALL;2014
ANSC;117;500;3.968;SAVELL;30;1;0;0;0;0;FALL;2014
ANSC;201;500;3.364;CAVINDER;61;54;14;0;0;0;FALL;2014
ANSC;210;500;3.229;ING;40;44;7;4;1;1;FALL;2014
ANSC;289;501;3.556;MORRISON;21;3;1;1;1;1;FALL;2014
ANSC;289;502;3.375;COVERDALE;3;5;0;0;0;0;FALL;2014
ANSC;289;503;3.875;COVERDALE;7;1;0;0;0;0;FALL;2014
ANSC;291;527;4.0;SAVELL;7;0;0;0;0;0;FALL;2014
ANSC;291;537;4.0;CAVINDER;9;0;0;0;0;0;FALL;2014
ANSC;302;500;3.568;CLEERE;61;20;4;2;1;0;FALL;2014
ANSC;303;200;3.615;WICKERSHAM;18;6;2;0;0;0;FALL;2014
ANSC;303;500;2.77;COVERDALE;31;68;36;10;3;9;FALL;2014
ANSC;305;501;2.952;SANDERS;6;10;4;0;1;0;FALL;2014
ANSC;305;503;3.429;SANDERS;12;6;3;0;0;0;FALL;2014
ANSC;305;505;3.174;SANDERS;12;5;4;2;0;0;FALL;2014
ANSC;305;507;3.476;SANDERS;12;7;2;0;0;0;FALL;2014
ANSC;305;509;3.174;SANDERS;11;8;1;3;0;0;FALL;2014
ANSC;307;501;3.188;SAVELL;6;7;3;0;0;0;FALL;2014
ANSC;307;503;3.222;SAVELL;7;8;3;0;0;0;FALL;2014
ANSC;307;505;3.286;SAVELL;6;6;2;0;0;0;FALL;2014
ANSC;307;507;3.231;SAVELL;4;8;1;0;0;0;FALL;2014
ANSC;307;509;3.412;SAVELL;9;6;2;0;0;0;FALL;2014
ANSC;307;511;3.0;SAVELL;7;5;2;1;1;2;FALL;2014
ANSC;307;513;3.316;SAVELL;10;5;4;0;0;0;FALL;2014
ANSC;307;515;3.286;SAVELL;4;10;0;0;0;0;FALL;2014
ANSC;310;901;3.4;FRIEND;3;1;1;0;0;0;FALL;2014
ANSC;310;904;3.0;FRIEND;2;5;2;0;0;0;FALL;2014
ANSC;311;901;3.818;HUSEMAN;9;2;0;0;0;1;FALL;2014
ANSC;311;902;3.7;HUSEMAN;7;3;0;0;0;0;FALL;2014
ANSC;312;501;4.0;ZOLLER;7;0;0;0;0;0;FALL;2014
ANSC;312;502;4.0;ZOLLER;5;0;0;0;0;0;FALL;2014
ANSC;314;900;4.0;RAMSEY;269;0;0;0;0;0;FALL;2014
ANSC;315;930;4.0;POE;27;0;0;0;0;1;FALL;2014
ANSC;317;500;3.857;GRIFFIN;24;4;0;0;0;1;FALL;2014
ANSC;318;501;3.0;CARSTENS;6;9;4;1;0;1;FALL;2014
ANSC;318;503;3.053;CARSTENS;7;8;3;0;1;0;FALL;2014
ANSC;318;505;3.25;CARSTENS;10;10;4;0;0;0;FALL;2014
ANSC;318;507;2.833;CARSTENS;8;7;6;3;0;0;FALL;2014
ANSC;318;509;3.583;CARSTENS;8;3;1;0;0;0;FALL;2014
ANSC;320;500;3.196;BELL;50;30;16;4;2;2;FALL;2014
ANSC;406;930;3.516;HERRING;16;15;0;0;0;0;FALL;2014
ANSC;406;932;3.367;HERRING;13;16;0;1;0;0;FALL;2014
ANSC;414;901;3.303;RAMSEY;13;17;3;0;0;0;FALL;2014
ANSC;414;902;3.333;RAMSEY;15;14;4;0;0;0;FALL;2014
ANSC;431;500;3.17;CAVINDER;25;17;7;3;1;1;FALL;2014
ANSC;433;200;3.812;FORREST;14;1;1;0;0;0;FALL;2014
ANSC;433;501;2.5;SATTERFIELD;4;5;8;3;0;3;FALL;2014
ANSC;433;502;2.864;SATTERFIELD;7;9;3;2;1;1;FALL;2014
ANSC;433;504;2.526;SATTERFIELD;3;7;6;3;0;0;FALL;2014
ANSC;433;505;2.762;SATTERFIELD;6;9;3;1;2;2;FALL;2014
ANSC;433;506;2.5;SATTERFIELD;4;7;5;3;1;2;FALL;2014
ANSC;433;507;2.909;SATTERFIELD;4;13;4;1;0;0;FALL;2014
ANSC;434;501;3.8;WELSH;8;2;0;0;0;0;FALL;2014
ANSC;434;502;3.636;WELSH;7;4;0;0;0;0;FALL;2014
ANSC;434;503;3.5;WELSH;4;4;0;0;0;0;FALL;2014
ANSC;437;500;3.571;SAVELL;58;38;2;0;0;1;FALL;2014
ANSC;439;500;3.107;MIES;9;13;6;0;0;2;FALL;2014
ANSC;447;501;3.688;MILLER;11;5;0;0;0;0;FALL;2014
ANSC;447;502;3.412;MILLER;8;8;1;0;0;0;FALL;2014
ANSC;457;500;3.82;HARRIS;32;7;0;0;0;0;FALL;2014
ANSC;481;901;3.556;VOGELSANG;13;4;0;0;1;0;FALL;2014
ANSC;481;902;3.95;CROSS;19;1;0;0;0;0;FALL;2014
ANSC;481;903;4.0;WELSH;19;0;0;0;0;0;FALL;2014
ANSC;481;904;3.667;WICKERSHAM;13;4;1;0;0;0;FALL;2014
ANSC;481;905;3.769;OSBURN;10;3;0;0;0;0;FALL;2014
ANSC;484;500;4.0;RAMSEY;17;0;0;0;0;0;FALL;2014
ANSC;485;507;4.0;MORRISON;6;0;0;0;0;0;FALL;2014
ANSC;485;527;4.0;SAVELL;9;0;0;0;0;0;FALL;2014
ANSC;485;535;4.0;VOGELSANG;7;0;0;0;0;0;FALL;2014
ANSC;485;537;4.0;CAVINDER;8;0;0;0;0;1;FALL;2014
ANSC;485;566;4.0;POE;5;0;0;0;0;0;FALL;2014
ANSC;489;501;3.875;VOGELSANG;7;1;0;0;0;0;FALL;2014
ANSC;489;502;3.356;KERTH;24;15;4;2;0;0;FALL;2014
ANSC;489;503;4.0;CAVINDER;10;0;0;0;0;0;FALL;2014
ANSC;489;505;4.0;RAMSEY;41;0;0;0;0;0;FALL;2014
ANSC;489;550;4.0;RAMSEY;27;0;0;0;0;0;FALL;2014
ANSC;491;573;4.0;WICKERSHAM;6;0;0;0;0;0;FALL;2014
ANSC;601;600;3.37;WICKERSHAM;15;9;1;2;0;1;FALL;2014
ANSC;604;600;3.0;TEDESCHI;0;5;0;0;0;0;FALL;2014
ANSC;605;600;3.857;HERRING;6;1;0;0;0;0;FALL;2014
ANSC;607;600;3.812;SMITH;13;3;0;0;0;0;FALL;2014
ANSC;609;600;3.8;WELSH;13;1;1;0;0;0;FALL;2014
ANSC;612;600;3.722;VOGELSANG;13;5;0;0;0;0;FALL;2014
ANSC;624;600;3.833;RIGGS;10;2;0;0;0;0;FALL;2014
ANSC;647;600;3.5;MILLER;4;4;0;0;0;0;FALL;2014
ANSC;657;600;4.0;HARRIS;10;0;0;0;0;0;FALL;2014
ANSC;685;635;4.0;VOGELSANG;8;0;0;0;0;0;FALL;2014
ANSC;689;601;3.3;CALLAWAY;3;7;0;0;0;0;FALL;2014
DASC;326;500;2.519;TAYLOR;22;44;46;13;4;1;FALL;2014
DASC;327;501;3.6;TAYLOR;3;2;0;0;0;0;FALL;2014
BICH;107;500;3.608;PETERSON;88;19;11;2;0;1;FALL;2014
BICH;404;501;2.378;KUNKEL;7;10;14;2;4;3;FALL;2014
BICH;404;502;2.19;REINHART;7;8;15;10;2;1;FALL;2014
BICH;410;501;2.444;MILES;6;10;5;2;4;5;FALL;2014
BICH;410;502;2.69;MILES;4;14;9;2;0;4;FALL;2014
BICH;410;503;2.192;MILES;4;7;7;6;2;5;FALL;2014
BICH;410;504;2.333;MILES;4;6;5;5;1;4;FALL;2014
BICH;410;505;2.552;MILES;5;10;10;4;0;4;FALL;2014
BICH;410;506;2.636;MILES;6;12;12;3;0;1;FALL;2014
BICH;410;507;2.621;MILES;8;7;10;3;1;3;FALL;2014
BICH;410;508;2.538;MILES;3;11;9;3;0;5;FALL;2014
BICH;410;509;2.633;MULLINS;11;5;7;6;1;3;FALL;2014
BICH;410;510;2.968;MULLINS;11;12;5;2;1;4;FALL;2014
BICH;410;511;2.923;MULLINS;8;9;8;1;0;9;FALL;2014
BICH;410;512;2.821;MULLINS;6;12;9;1;0;2;FALL;2014
BICH;410;513;2.778;LI;13;9;9;3;2;0;FALL;2014
BICH;410;514;2.735;LI;10;13;6;2;3;0;FALL;2014
BICH;410;515;3.064;LI;12;12;5;1;1;0;FALL;2014
BICH;410;516;2.903;LI;9;14;5;2;1;2;FALL;2014
BICH;410;517;3.0;MULLINS;12;5;6;3;0;4;FALL;2014
BICH;410;518;3.059;MULLINS;15;8;9;2;0;1;FALL;2014
BICH;410;519;3.355;MULLINS;14;14;3;0;0;3;FALL;2014
BICH;410;520;3.034;MULLINS;10;13;4;1;1;4;FALL;2014
BICH;410;521;2.793;HENDERSON-POZZI;8;10;8;3;0;2;FALL;2014
BICH;410;522;2.36;HENDERSON-POZZI;4;6;11;3;1;10;FALL;2014
BICH;410;523;2.75;HENDERSON-POZZI;7;7;7;3;0;9;FALL;2014
BICH;410;524;2.72;HENDERSON-POZZI;8;5;10;1;1;9;FALL;2014
BICH;411;501;2.656;RYE;8;13;4;6;1;0;FALL;2014
BICH;411;502;2.515;RYE;4;13;12;4;0;1;FALL;2014
BICH;411;503;2.562;RYE;4;16;8;2;2;0;FALL;2014
BICH;411;504;2.552;RYE;7;8;9;4;1;4;FALL;2014
BICH;411;505;2.586;RYE;4;12;11;1;1;0;FALL;2014
BICH;411;506;2.815;RYE;6;13;5;3;0;0;FALL;2014
BICH;411;507;2.424;RYE;2;13;16;1;1;0;FALL;2014
BICH;411;508;2.464;RYE;2;13;10;2;1;2;FALL;2014
BICH;412;501;2.933;AYRES;4;6;5;0;0;0;FALL;2014
BICH;412;502;3.444;AYRES;15;9;3;0;0;0;FALL;2014
BICH;412;503;3.071;AYRES;11;10;6;0;1;0;FALL;2014
BICH;412;504;3.321;AYRES;13;11;4;0;0;0;FALL;2014
BICH;412;505;3.5;AYRES;15;12;1;0;0;0;FALL;2014
BICH;412;506;3.357;AYRES;13;12;3;0;0;0;FALL;2014
BICH;412;507;2.786;AYRES;8;8;11;0;1;1;FALL;2014
BICH;412;508;3.077;AYRES;11;8;6;0;1;0;FALL;2014
BICH;412;509;3.5;AYRES;6;6;0;0;0;0;FALL;2014
BICH;419;500;3.8;SZE;4;1;0;0;0;1;FALL;2014
BICH;431;501;2.308;KAPLAN;2;4;4;2;1;0;FALL;2014
BICH;431;502;3.474;CRUZ-REYES;12;5;1;1;0;1;FALL;2014
BICH;432;900;3.182;HENDERSON-POZZI;5;5;0;0;1;0;FALL;2014
BICH;440;202;3.143;PELLOIS;2;4;1;0;0;0;FALL;2014
BICH;440;501;1.694;STRAIGHT;2;4;16;9;5;4;FALL;2014
BICH;440;502;1.692;PELLOIS;1;6;15;14;3;5;FALL;2014
BICH;460;500;3.0;HU;5;2;1;2;0;0;FALL;2014
BICH;491;500;4.0;PETERSON;8;0;0;0;0;0;FALL;2014
BICH;491;529;3.6;YOUNG;4;0;1;0;0;0;FALL;2014
BICH;491;920;4.0;HE;5;0;0;0;0;0;FALL;2014
BICH;601;600;3.345;CHO;10;19;0;0;0;1;FALL;2014
BICH;603;600;3.044;RYE;5;14;4;0;0;2;FALL;2014
BICH;605;600;3.409;HERMAN;12;8;1;1;0;0;FALL;2014
BICH;608;601;3.875;HE;7;1;0;0;0;0;FALL;2014
BICH;608;602;3.625;YOUNG;5;3;0;0;0;0;FALL;2014
BICH;625;600;3.917;SHIPPEN;11;1;0;0;0;0;FALL;2014
BICH;671;600;4.0;REINHART;7;0;0;0;0;0;FALL;2014
BICH;674;600;4.0;RYE;10;0;0;0;0;0;FALL;2014
BICH;675;600;4.0;DEVARENNE;13;0;0;0;0;0;FALL;2014
BICH;676;600;3.905;YOUNG;19;2;0;0;0;0;FALL;2014
BICH;677;600;4.0;SACCHETTINI;21;0;0;0;0;0;FALL;2014
BICH;685;600;3.812;PARK;15;0;0;1;0;0;FALL;2014
BICH;685;603;3.923;SHIPPEN;12;1;0;0;0;0;FALL;2014
BICH;689;600;3.429;IGUMENOVA;3;4;0;0;0;0;FALL;2014
BICH;689;601;4.0;LINDAHL;5;0;0;0;0;0;FALL;2014
BICH;697;601;4.0;PARK;20;0;0;0;0;0;FALL;2014
BICH;697;602;3.786;PARK;11;3;0;0;0;0;FALL;2014
GENE;105;500;3.818;PETERSON;28;4;1;0;0;2;FALL;2014
GENE;301;501;2.719;ELLISON;7;14;6;5;0;0;FALL;2014
GENE;301;502;3.312;ELLISON;16;10;6;0;0;0;FALL;2014
GENE;301;503;3.032;ELLISON;12;9;9;1;0;0;FALL;2014
GENE;301;504;3.0;ELLISON;11;8;9;1;0;2;FALL;2014
GENE;301;505;2.966;ELLISON;13;8;2;6;0;2;FALL;2014
GENE;301;506;2.871;ELLISON;12;11;3;2;3;0;FALL;2014
GENE;301;507;2.968;ELLISON;11;11;6;3;0;0;FALL;2014
GENE;301;508;3.1;ELLISON;10;13;7;0;0;2;FALL;2014
GENE;302;201;3.571;ZHANG;6;0;0;1;0;0;FALL;2014
GENE;302;501;2.954;ZHANG;6;10;5;1;0;6;FALL;2014
GENE;302;502;2.731;ZHANG;9;6;6;5;0;2;FALL;2014
GENE;302;503;2.654;ZHANG;5;9;10;2;0;1;FALL;2014
GENE;302;504;2.889;PANIN;11;8;3;4;1;0;FALL;2014
GENE;302;505;3.115;PANIN;13;7;3;2;1;1;FALL;2014
GENE;302;506;2.839;PANIN;12;8;6;4;1;1;FALL;2014
GENE;310;500;2.553;MAGILL;14;33;40;5;2;5;FALL;2014
